@relation images
@attribute faces_detected_up real
@attribute faces_detected_right real
@attribute faces_detected_down real
@attribute faces_detected_left real
@attribute reg0r-avg real
@attribute reg0r-var real
@attribute reg0g-avg real
@attribute reg0g-var real
@attribute reg0b-avg real
@attribute reg0b-var real
@attribute reg1r-avg real
@attribute reg1r-var real
@attribute reg1g-avg real
@attribute reg1g-var real
@attribute reg1b-avg real
@attribute reg1b-var real
@attribute reg2r-avg real
@attribute reg2r-var real
@attribute reg2g-avg real
@attribute reg2g-var real
@attribute reg2b-avg real
@attribute reg2b-var real
@attribute reg3r-avg real
@attribute reg3r-var real
@attribute reg3g-avg real
@attribute reg3g-var real
@attribute reg3b-avg real
@attribute reg3b-var real
@attribute class { "right", "down", "up", "left" }
@data
2,0,2,0,0.407111428,0.0186833146,0.417354237,0.0187355351,0.4394156716,0.0187631506,0.3684026545,0.0427090119,0.3706914728,0.0388919773,0.3688853871,0.0364803291,0.5637885071,0.0425576914,0.6291061908,0.021077352,0.5897271179,0.0316941184,0.4913321979,0.040287418,0.4681409212,0.0476377927,0.4856838714,0.0440324836,"up"
0,2,0,0,0.0679834539,0.0045324018,0.0675756281,0.0042642498,0.0546583696,0.0035600274,0.2147272283,0.0076509903,0.2057162198,0.0064949494,0.1647241766,0.00460252,0.2017161582,0.0022156379,0.1950199941,0.0018500752,0.1734134331,0.0017176603,0.1158712233,0.0029665792,0.1111874259,0.0023472556,0.091284064,0.0016956719,"right"
3,0,0,0,0.5046442205,0.0741681267,0.4542694092,0.0664676715,0.3622658469,0.055116717,0.4884504838,0.0950726635,0.441474221,0.0670944785,0.3639262806,0.0684960225,0.890338048,0.0080369677,0.7358060575,0.0097940006,0.7163729265,0.0088587514,0.3559667506,0.0429193195,0.3547023104,0.0424206975,0.2517106043,0.0300098536,"right"
0,0,1,0,0.5613361705,0.0009157605,0.481953014,0.0008918124,0.4822845459,0.0011339324,0.7967265736,8.60E-005,0.7138755105,0.000133173,0.7453779741,0.0001532243,0.5230598341,0.055252728,0.4584234301,0.0418083877,0.4711289248,0.0471020047,0.5093231635,0.0564501319,0.4468842565,0.0420089027,0.4586640995,0.0464861924,"down"
1,0,3,1,0.5879418644,0.0115802409,0.6435049552,0.0155454099,0.6916699822,0.0137628107,0.6062644676,0.0272199045,0.6120831525,0.0493127397,0.6046308353,0.0656070399,0.6094635041,0.0369583036,0.6481357814,0.0431177582,0.6273795539,0.0723382917,0.439994207,0.0328451818,0.4781354596,0.0387138823,0.49138694,0.038244956,"down"
4,0,2,0,0.4435224609,0.0009815713,0.6059472656,0.0013576964,0.8345390625,0.0017607321,0.3514453125,0.0455061813,0.2894570313,0.0301898392,0.268703125,0.0341055383,0.4670340123,0.0532153803,0.4377306225,0.0645004311,0.4645675242,0.0940936587,0.4102865452,0.0435460731,0.3785831179,0.0437415913,0.4317943733,0.0618819572,"up"
0,0,0,0,0.3038444519,0.0625014499,0.3084163666,0.0829868077,0.3118991852,0.0772099536,0.3479557037,0.0791644824,0.3119373322,0.0871094801,0.2920093536,0.0984479596,0.7017219076,0.0199110196,0.9379252567,0.0023744906,0.9803770779,0.0002146491,0.0935946667,0.0078098598,0.1417428903,0.0144629981,0.1596240425,0.0210375185,"left"
0,1,0,0,0.8958240856,0.0015926553,0.867631392,0.0010795682,0.9257146662,0.0004061525,0.3935519132,0.0113366029,0.3389892578,0.0036294203,0.3752774325,0.0022203694,0.3980598341,0.0923737605,0.363507109,0.081994549,0.3842028288,0.0931818357,0.4384163951,0.059431124,0.3907860634,0.058094241,0.4261126333,0.0748993485,"up"
0,0,0,0,0.2279307048,0.0150696592,0.2242262099,0.0156804974,0.2224799262,0.0144620823,0.290640937,0.000312625,0.4801279704,0.0003595184,0.7009565565,0.000384099,0.4206845669,0.0324722564,0.4855337486,0.0403660048,0.5639258039,0.0593436058,0.3719017055,0.0360525506,0.4311676202,0.0501173441,0.4941112037,0.0756318182,"down"
1,0,0,0,0.9756616211,0.004723052,0.9767333984,0.0058863729,0.9712915039,0.011968915,0.1506445313,0.0094403385,0.1568408203,0.0112333431,0.1620727539,0.0149830042,0.5022302796,0.0856361895,0.4605788293,0.0784943175,0.3485529268,0.075390389,0.5281752139,0.1117494449,0.4973490975,0.1223572907,0.4981805614,0.1216620201,"up"
0,3,2,0,0.3433557581,0.0529118502,0.3827130353,0.0499109805,0.2827790437,0.0368286171,0.2523256655,0.0358383416,0.3553249783,0.0839731469,0.3419424552,0.0987238495,0.1847639361,0.0293495099,0.2233257895,0.0337130168,0.1819458385,0.0228667974,0.4680237608,0.0313868771,0.5126959157,0.0321099179,0.3969850216,0.0290361199,"down"
1,0,5,0,0.3972601997,0.089359614,0.389078776,0.0555446664,0.5142469618,0.0396497174,0.6446451823,0.0413962128,0.7412000868,0.0325897639,0.4065917969,0.0650763085,0.1491503724,0.0172883534,0.2476067854,0.0193985364,0.1846266876,0.0297105516,0.66999098,0.0377285375,0.7148219274,0.0210394828,0.4994107891,0.0476446108,"down"
0,0,0,0,0.3737460571,0.08440387,0.3847965724,0.0788822791,0.3400661128,0.0577268509,0.3415240794,0.0794274298,0.4901438252,0.0877900736,0.521243673,0.0938507539,0.4289180346,0.0440058097,0.4544178405,0.0414854461,0.3907515112,0.037137514,0.3793949645,0.0659515646,0.3967096689,0.0547685733,0.3282203167,0.0438364542,"down"
0,1,1,0,0.3732897441,0.0058986451,0.4319330851,0.010888938,0.4426841736,0.010342301,0.4864031474,0.0209025486,0.5753479004,0.028801557,0.5989023844,0.0391898819,0.4899662657,0.0029883673,0.5850228741,0.0038028906,0.6089202324,0.0046623276,0.2553248534,0.009881719,0.2594058835,0.0153702271,0.2697705121,0.0132435442,"left"
1,0,0,0,0.1907492245,0.000621939,0.1081447227,0.0002935177,0.0722201478,0.0004723379,0.3666214288,0.0324622998,0.3654318417,0.0479604668,0.3981586531,0.0682940968,0.2194446929,0.0048130166,0.1591357701,0.0047951404,0.1261546275,0.0049321527,0.1576665346,0.0067927272,0.0893502785,0.0021458996,0.0476687066,0.0008313483,"up"
2,0,4,0,0.664807581,0.1524252603,0.397116428,0.0702616335,0.1097900391,0.0121121874,0.9288592303,0.0028607325,0.6455439815,0.0057884768,0.2662299262,0.0057287972,0.8999756312,0.0067433337,0.5873007065,0.0135211139,0.2388313581,0.0118720626,0.4261347186,0.1088071944,0.3000369151,0.0563639095,0.1103425147,0.0157332599,"down"
0,0,2,0,0.6794179688,0.0557707861,0.4782744141,0.0339154692,0.5442724609,0.0564520777,0.3933955078,0.0019241442,0.5461142578,0.0026030933,0.7590400391,0.0029736633,0.4576110636,0.0214850008,0.4024935895,0.0238720273,0.4642613305,0.0472217092,0.5257254837,0.0667886841,0.5040352422,0.0612452355,0.5514236053,0.0924387515,"down"
0,0,0,0,0.2400887229,0.0191464537,0.2308460582,0.018103002,0.1667119806,0.012389641,0.4390508478,0.0667559999,0.4368730025,0.0640673933,0.4126143022,0.0673637767,0.3222508146,0.0201193387,0.31015625,0.0235955001,0.2685352488,0.0254619206,0.4609041765,0.0306261097,0.4691350711,0.0339430497,0.4586270735,0.0422221964,"down"
0,0,0,0,0.3123950069,0.0157034423,0.2971191406,0.0175237653,0.3591182096,0.031011975,0.6286406048,0.0017863937,0.7736120669,0.0007499924,0.931304141,0.0001612109,0.5740519171,0.0247594244,0.6883847201,0.021266487,0.8334501726,0.0143692645,0.6521078246,0.0514548587,0.7238830619,0.0498232466,0.8200715191,0.0480863963,"down"
1,0,0,0,0.4334758412,0.0414256856,0.4352694425,0.0447414019,0.4251362194,0.0469581876,0.22396157,0.0406817336,0.22886519,0.04067904,0.1985903653,0.0315443609,0.5811204088,0.0459285304,0.6057834716,0.0448376284,0.5888607079,0.0478935449,0.608471564,0.0596731693,0.6285230302,0.0610106893,0.6043227932,0.0596635532,"down"
2,0,1,1,0.7067094283,0.0468669961,0.6949351918,0.05395758,0.4800914418,0.0496330572,0.5738456032,0.0260777544,0.4394406405,0.0204156852,0.3276519775,0.0154509962,0.4719675652,0.0284271993,0.3888458975,0.0240914535,0.2481394402,0.0134192178,0.5692480006,0.0540850042,0.4841861671,0.0526537064,0.3653954384,0.0404126925,"up"
0,0,1,0,0.1591430664,0.0110636459,0.1500691732,0.0113849878,0.1495157878,0.0099235193,0.777722168,0.0627614338,0.735949707,0.0865986981,0.7180623372,0.1003046234,0.5794470317,0.012291842,0.591867601,0.0140545192,0.5963015756,0.0156765281,0.2528344795,0.006887132,0.2407185759,0.0082392035,0.2204202211,0.0096403188,"down"
0,1,0,0,0.3477880859,0.0030517786,0.5228930664,0.0011162559,0.7703344727,0.0002652869,0.4503515625,0.0616420883,0.4013330078,0.0506976784,0.3323828125,0.04265214,0.3159562813,0.0215914171,0.4127256365,0.0349777767,0.4550846463,0.0964405588,0.4249954351,0.0696820308,0.4687108723,0.0839388518,0.5404515338,0.1200745001,"up"
1,0,0,1,0.5066482922,0.0234532398,0.5269886364,0.0235504434,0.5306204804,0.0274045307,0.7373056963,0.0130761655,0.7404280733,0.0133131298,0.7616440954,0.0152037778,0.4136402027,0.0294600541,0.4266906974,0.0304083429,0.4254253137,0.0366855606,0.4618303571,0.0253847847,0.4754509532,0.0282160301,0.486195403,0.0345422134,"up"
0,0,0,0,0.5640521272,0.0124598857,0.7177190435,0.0099429486,0.9214018985,0.0092536091,0.249330827,0.0276430277,0.2304168859,0.0187228033,0.2601274085,0.0239777615,0.5053302281,0.0054965803,0.6642798884,0.0164589529,0.8744927605,0.0424008434,0.566945508,0.0802642705,0.6423775884,0.0988197056,0.6943873355,0.1414397784,"up"
1,0,1,0,0.5964566454,0.0151060219,0.4944797092,0.0115087678,0.476304796,0.0114095224,0.3095974392,0.0389891664,0.2106737678,0.0360097719,0.1492392458,0.0297908713,0.3316832679,0.0212751174,0.270965419,0.0220832332,0.2307543769,0.0211747019,0.6049678971,0.0217144124,0.5129457389,0.0214262973,0.4184535112,0.0217952323,"up"
7,0,1,0,0.68790089,0.0651182009,0.5923018022,0.1006869454,0.5963925448,0.0968938648,0.6436212713,0.013411485,0.4788915461,0.0079245563,0.4682520086,0.0068173367,0.4738966232,0.0391607149,0.3327291914,0.028309824,0.3332660693,0.025601559,0.4444016588,0.0345109499,0.2552484449,0.0173863986,0.259069535,0.0193096902,"up"
0,0,0,0,0.5187449736,0.0249349218,0.4253827263,0.024975342,0.346043007,0.0208760864,0.3272346048,0.011421299,0.4095303405,0.0552857866,0.3187890146,0.0434223461,0.2661440234,0.0076735229,0.3454332328,0.0280788782,0.2720033984,0.0182269437,0.4195290142,0.0744768192,0.3640062858,0.0869451773,0.3170258841,0.0965760977,"up"
1,1,0,0,0.5977408669,0.0675079372,0.6162220348,0.0671490321,0.5273368142,0.0711536353,0.5891626531,0.0626271388,0.5727122914,0.0412720614,0.5663785067,0.0638855688,0.4868964751,0.0586782073,0.505755702,0.0424345623,0.4723822571,0.0420559535,0.2915821238,0.0171417318,0.3223248667,0.0171826766,0.263464529,0.0167420558,"up"
0,0,0,1,0.2119720459,0.0057446863,0.2050323486,0.0037890175,0.156854248,0.0026765987,0.4599945068,0.027726059,0.4629730225,0.0622486285,0.4854919434,0.0668293398,0.2754966401,0.0053335806,0.1717975274,0.0060906241,0.1695915971,0.0027690187,0.310966858,0.0363958184,0.3312361365,0.0368030414,0.3155173539,0.0398307974,"up"
0,0,1,0,0.2216362847,0.054236834,0.2624620226,0.0515668007,0.3578342014,0.043626149,0.3892198351,0.0696263172,0.3402940538,0.0494491881,0.3155707465,0.0390800277,0.7625537291,0.0055580683,0.7082800883,0.0086732605,0.6593067495,0.0136014678,0.1590816682,0.0024142152,0.1600037756,0.0021442337,0.160620934,0.0028758673,"down"
0,0,2,0,0.7729659735,0.0112671592,0.641536937,0.0115648536,0.439298742,0.0095325867,0.5310118432,0.011342623,0.4378099629,0.0131522742,0.378890692,0.0191873894,0.5055096331,0.0447265294,0.3783840326,0.0312960589,0.2736355274,0.0108795772,0.4831421198,0.0290028554,0.3711911667,0.0219368579,0.2421204262,0.0089291569,"down"
0,1,0,1,0.1685097434,0.002147707,0.1706362638,0.0021790798,0.1581407027,0.0018318094,0.0835488059,0.0091030543,0.0839122425,0.0086341286,0.0455308394,0.0034110631,0.3280472453,0.0532221585,0.2569757109,0.0345831355,0.2103710012,0.0330748761,0.3172208235,0.0390338789,0.3305983412,0.0527774328,0.339862263,0.0709684685,"up"
0,0,0,0,0.8753023296,0.007262939,0.6552127186,0.0287280318,0.4936257792,0.0477930294,0.6345290742,0.0233219556,0.4753822762,0.0290812512,0.3517611014,0.0322858337,0.7323072827,0.0287551255,0.5283582291,0.0201990929,0.3889583558,0.0279537792,0.6822506606,0.0286627003,0.535816841,0.0233503163,0.384588681,0.0205920765,"up"
0,0,0,0,0.5213696289,0.019038664,0.6642797852,0.0312103276,0.7683251953,0.0606829593,0.4978125,0.0360011887,0.5575048828,0.024714238,0.4038525391,0.049929841,0.4088063439,0.0482259879,0.4321362427,0.0467559893,0.3835167988,0.0461866102,0.5809845837,0.0300481091,0.6128638877,0.026427488,0.6194895138,0.0446872608,"up"
4,0,1,0,0.2747241211,0.0212564032,0.3017016602,0.0227186982,0.2175854492,0.0171717338,0.2659375,0.0283645988,0.287956543,0.0330611872,0.2405859375,0.0565745262,0.4646513721,0.1021681401,0.4791221045,0.1013314863,0.3565154163,0.0903805969,0.3810321891,0.0611185466,0.421646755,0.0516484015,0.3501408598,0.0491269492,"up"
2,0,0,0,0.8419265747,0.003318591,0.8001747131,0.0040916549,0.7195129395,0.0074370345,0.4498252869,0.0440146671,0.4386825562,0.0432987534,0.3909339905,0.0390417962,0.3205011831,0.0836312956,0.2984864556,0.0754204023,0.2787308257,0.0607091324,0.4022519582,0.0650139468,0.3591455206,0.0634678048,0.2980835917,0.0513864158,"up"
0,0,0,0,0.2627037896,0.0092163383,0.2431403266,0.0090207187,0.2404073079,0.0073996748,0.8837263319,0.0277504186,0.8948465983,0.029015084,0.9329460992,0.0304276722,0.4019522197,0.0892617736,0.3855894228,0.0991578062,0.3986366599,0.1105507358,0.3809295336,0.0829761717,0.3709285378,0.0897298122,0.3782884017,0.098574481,"down"
0,0,1,0,0.5959777832,0.0030811509,0.5833496094,0.003696897,0.5685913086,0.0040617882,0.460748291,0.0293979525,0.4281555176,0.0266303196,0.365032959,0.0198110652,0.4069282819,0.0277530108,0.3782851726,0.0391982303,0.2860551778,0.0288008266,0.5829383499,0.0091692944,0.5531511506,0.0099436248,0.5239196522,0.0108632273,"up"
0,0,0,0,0.8721656799,0.0048832281,0.8770523071,0.0047214529,0.8772010803,0.0044759195,0.7722930908,0.0355669276,0.7774620056,0.0363153824,0.7660865784,0.0368425951,0.2402037777,0.015044677,0.2231509057,0.0184532687,0.2296477236,0.0204365217,0.5344627121,0.0860954634,0.5020041204,0.0861941777,0.4424618554,0.073228902,"right"
0,0,0,1,0.8999532064,0.0001687017,0.9137708876,0.0001391117,0.961344401,0.0001998146,0.3774549696,0.0023147661,0.3701816135,0.0027796849,0.3693152534,0.003476417,0.5719668851,0.0284334486,0.5784690035,0.0306517654,0.591846665,0.0337817851,0.6265072784,0.0337952917,0.6355758437,0.0369628097,0.6611226282,0.0447617493,"up"
0,0,1,0,0.8574523926,0.0390009871,0.8268188477,0.0545956241,0.8135681152,0.055792216,0.6513122559,0.0317127794,0.8120300293,0.0409871992,0.9003051758,0.0178833888,0.4370832244,0.031139216,0.4098538834,0.0454365921,0.4490961689,0.058181205,0.7161185931,0.0007375003,0.763091658,0.0004011004,0.8248643436,0.0003462897,"down"
0,1,0,0,0.6259142558,0.0181241369,0.749912262,0.0174461973,0.7673873901,0.0148261124,0.6615257263,0.0067295602,0.7740008036,0.0086349602,0.8164138794,0.0061098237,0.3389562744,0.0260213272,0.4181723773,0.0315215941,0.4484636322,0.0264432095,0.6957757521,0.0016444403,0.8625651607,0.0028948922,0.8943683482,0.0032860617,"right"
0,1,0,1,0.7626342773,0.0253651213,0.6947382147,0.0358428258,0.6143507524,0.0411009567,0.3755312833,0.0154502224,0.3204678622,0.0209598083,0.302547108,0.0350316954,0.5551132998,0.0731067453,0.518975859,0.0841901542,0.5185926392,0.0890423033,0.392107894,0.0232710196,0.342846564,0.0283450096,0.294653436,0.0286273218,"up"
2,1,0,0,0.3716516416,0.0257564183,0.3677564889,0.0272556015,0.3922109052,0.0329394844,0.3300054881,0.0075279845,0.3206494544,0.008858583,0.3193863798,0.0113956686,0.6059951134,0.0340420401,0.6130444619,0.0371455924,0.6585967664,0.0418127771,0.2783421815,0.0186846334,0.2824852196,0.0211493534,0.2808412765,0.0234519967,"up"
1,0,1,0,0.1900107644,0.0139001208,0.2010109641,0.017735347,0.213530107,0.0279601841,0.1689827659,0.0163400674,0.1878523393,0.0219546724,0.1854997115,0.0276461276,0.5913507109,0.103976151,0.5748444905,0.1020369822,0.5828050948,0.1034680927,0.3693202014,0.029993392,0.2871501037,0.0371109896,0.2545782731,0.0373053713,"up"
1,3,1,0,0.1782968027,0.0385319619,0.2014151114,0.0375359261,0.2383400246,0.0337181799,0.1587655527,0.0192223882,0.2081778067,0.0290682115,0.1846390336,0.0230307143,0.2705470198,0.0237545466,0.3238411539,0.0272825676,0.2879586647,0.0219192007,0.2791460778,0.1015620696,0.2889937365,0.0916288398,0.2960232976,0.0818405673,"down"
1,0,1,0,0.6157657399,0.0403639924,0.4639054841,0.0302685274,0.2890026616,0.030882196,0.1562930836,0.005050115,0.1077043122,0.0027168355,0.0661034678,0.0011095037,0.3730995758,0.0118337652,0.3013098554,0.0107902109,0.2309654155,0.0148053264,0.5871049034,0.0563904241,0.5822228894,0.0822215177,0.5639772205,0.0825551217,"down"
0,0,0,0,0.5614355469,0.0783480186,0.5780419922,0.0278806427,0.5902294922,0.0184296646,0.5407324219,0.0027291068,0.5412304688,0.0009086147,0.4701171875,0.0011453629,0.2920215824,0.005500968,0.4823630853,0.003981456,0.5749895485,0.0093577386,0.3254141409,0.0136064255,0.4872491639,0.0068322186,0.5571762646,0.0130164681,"down"
1,0,0,0,0.7809286958,0.0054505062,0.8833855347,0.0033923952,0.9861396434,0.0021759528,0.3308459662,0.0897449073,0.298328459,0.0773573242,0.2920415216,0.0614453894,0.3134723495,0.0519894418,0.373242356,0.0483153408,0.4197550421,0.0587152494,0.7680533461,0.0310466539,0.8095829514,0.0277193634,0.8792988972,0.0229416985,"up"
0,0,1,0,0.3354044596,0.0619971454,0.2538818359,0.040221023,0.2044148763,0.0436300647,0.6354288737,0.0752966297,0.5960367839,0.0913372516,0.5342203776,0.0881425046,0.3922244951,0.1127382585,0.3532055188,0.1251589416,0.3102857329,0.1224795433,0.4217770717,0.0658125078,0.4108036647,0.0605252253,0.316335524,0.0644275966,"down"
0,2,1,1,0.4221869575,0.1109012443,0.3978434245,0.1092633603,0.379731807,0.1164057133,0.4190628617,0.0698914814,0.3976164641,0.0690769589,0.3402759693,0.0827765469,0.2340468653,0.0351377922,0.2618104347,0.0493785263,0.2833092862,0.0658360251,0.4375723826,0.0879617206,0.3927976857,0.0795378718,0.2871612492,0.0650513795,"right"
0,0,0,0,0.140727922,0.031545002,0.2182102577,0.0384761992,0.1404897652,0.0169270791,0.466626934,0.0269741069,0.5428071864,0.0257408732,0.3796338848,0.0173289016,0.2915873492,0.0712367553,0.3673360205,0.0734567928,0.2604698998,0.0417585895,0.5027659955,0.0382599325,0.6076007385,0.0389402324,0.3799474908,0.0329879686,"down"
2,0,0,0,0.6674296061,0.000857195,0.7700873481,0.0002628121,0.9318915473,0.0001168416,0.5999077691,0.0404943794,0.6102701823,0.0253047877,0.6136338976,0.0228881122,0.5399292982,0.0324815064,0.5705456076,0.0322724348,0.6218994424,0.0420995522,0.3396264846,0.0515673399,0.4375769481,0.045631447,0.4620985117,0.0736403352,"up"
1,0,1,0,0.5792808533,0.0332527063,0.4652671814,0.0509513761,0.3694572449,0.0699142407,0.2010650635,0.0288393383,0.1467285156,0.0025245249,0.197227478,0.0102135823,0.4795355336,0.0305495555,0.2832643195,0.0258733946,0.2827033698,0.0430076133,0.7991646948,0.0760731075,0.7730040388,0.0716248668,0.7552525294,0.0612747354,"up"
2,0,0,0,0.6227737992,0.0008400207,0.5735206887,0.0010230666,0.5179117839,0.0015927367,0.5570809824,0.0360203817,0.5142451534,0.0286406021,0.5081389251,0.0249357677,0.3289634323,0.0840717706,0.3028345043,0.0709286354,0.2388398027,0.0568646662,0.2768768819,0.0336252381,0.2557821668,0.0311433498,0.1888981914,0.0348117546,"up"
0,0,0,0,0.7276407878,0.0367264387,0.5726761163,0.0336963895,0.4116222905,0.0254827726,0.4879844516,0.0352230126,0.3816372741,0.0376006601,0.2952677409,0.0557743728,0.5481302381,0.0580306559,0.4219468648,0.0586451044,0.2658581613,0.0431217077,0.4933724704,0.0160950213,0.5329763517,0.0042186201,0.718427407,0.0371710422,"right"
0,0,0,0,0.5279134115,0.0311664515,0.6476074219,0.0329941535,0.7385498047,0.0630180591,0.5408854167,0.0511847644,0.6302001953,0.0583858595,0.7213867188,0.0905256685,0.2471630587,0.0356191784,0.2013682786,0.0289197781,0.2074567912,0.0122950357,0.4576641061,0.0003974362,0.6051741446,0.0001412914,0.9173031599,0.0001281485,"right"
0,2,0,0,0.0348635587,0.0011214299,0.0284201882,0.0007347744,0.0201929266,0.0004274856,0.0317923806,0.0006545279,0.0397477583,0.0011271961,0.0551078103,0.0022001505,0.0084882257,2.33E-005,0.0104043246,2.86E-005,0.0147734005,6.55E-005,0.0069812648,3.96E-005,0.0072422986,4.17E-005,0.0093194609,7.68E-005,"down"
0,1,0,0,0.6760693359,0.0212178354,0.7558325195,0.020076503,0.855871582,0.034903736,0.621862793,0.0248286532,0.4715039063,0.015032394,0.4261621094,0.0144254188,0.3865165902,0.0842307929,0.366548414,0.0809534284,0.3611650929,0.0756997366,0.6699740453,0.015760868,0.7350662563,0.0232602087,0.8569392999,0.0407687996,"right"
0,0,3,0,0.1990397135,0.1032826421,0.1976033529,0.1030388009,0.1871663411,0.0958069324,0.0854980469,0.0412704444,0.0841349284,0.0424530756,0.0760213216,0.0351198606,0.4339854631,0.0704521409,0.4433974582,0.0690205063,0.4234908165,0.0707194325,0.003634227,1.36E-005,0.0034818942,1.36E-005,0.0035471797,1.34E-005,"down"
0,0,3,0,0.2911092122,0.0817117921,0.2814656576,0.0364886296,0.2579182943,0.0349246867,0.5412190755,0.0594742043,0.5440470378,0.057656699,0.5074707031,0.0538005932,0.5164029857,0.0758956552,0.4229739728,0.0511821262,0.2462134401,0.0480372889,0.1751555971,0.0441988588,0.1268932799,0.0245144843,0.1009966922,0.0139444704,"down"
1,0,0,0,0.4462585449,0.0952175467,0.4754208651,0.1037617189,0.4715465199,0.123807315,0.5357707631,0.0770482763,0.5542588667,0.0819820442,0.5562647039,0.0894948348,0.7372278584,0.000111885,0.8018661137,6.67E-005,0.8827217861,0.0001311667,0.0507349674,0.0004610085,0.0604450533,0.0006951649,0.0461492891,0.0003392164,"left"
7,0,0,0,0.6109582972,0.0563765606,0.4695041233,0.0496287981,0.2973171658,0.0238192299,0.1351951317,0.0220792762,0.1289252387,0.0184560525,0.1194480613,0.0157279518,0.3850370599,0.0371941695,0.365426189,0.0405975384,0.3173146522,0.0347901988,0.4094842978,0.0285201149,0.3815059933,0.0326079887,0.3434146271,0.0312592652,"up"
